user_id,anime_id,rating
252,21033,7
270,21033,6
282,21033,9
309,21033,8
338,21033,-1
342,21033,-1
368,21033,9
372,21033,-1
392,21033,3
431,21033,-1
438,21033,7
443,21033,-1
446,21033,5
478,21033,8
492,21033,6
503,21033,7
505,21033,7
1,21881,-1
3,21881,7
7,21881,6
10,21881,9
11,21881,8
17,21881,8
24,21881,-1
31,21881,-1
35,21881,-1
37,21881,10
38,21881,7
39,21881,-1
41,21881,9
46,21881,8
54,21881,-1
68,21881,6
77,21881,7
79,21881,7
90,21881,-1
93,21881,7
106,21881,8
110,21881,10
120,21881,-1
139,21881,4
144,21881,6
145,21881,-1
155,21881,7
163,21881,6
166,21881,7
173,21881,9
198,21881,-1
210,21881,8
214,21881,6
215,21881,10
226,21881,7
228,21881,8
235,21881,6
236,21881,6
241,21881,8
242,21881,7
244,21881,7
245,21881,7
248,21881,8
256,21881,10
261,21881,8
271,21881,2
282,21881,10
285,21881,-1
288,21881,8
294,21881,9
296,21881,-1
300,21881,8
301,21881,8
303,21881,10
308,21881,9
309,21881,9
310,21881,-1
317,21881,7
320,21881,8
321,21881,7
325,21881,8
339,21881,-1
341,21881,6
342,21881,-1
345,21881,9
352,21881,8
357,21881,8
358,21881,9
367,21881,9
368,21881,-1
372,21881,-1
373,21881,9
375,21881,-1
376,21881,9
381,21881,-1
389,21881,10
392,21881,4
395,21881,8
398,21881,-1
401,21881,9
407,21881,-1
418,21881,8
423,21881,7
426,21881,-1
427,21881,6
428,21881,9
431,21881,-1
443,21881,-1
444,21881,9
446,21881,7
453,21881,-1
456,21881,8
459,21881,-1
462,21881,8
467,21881,-1
478,21881,9
488,21881,7
492,21881,7
495,21881,6
497,21881,1
501,21881,8
504,21881,-1
525,21881,6
1,22147,-1
5,22147,6
13,22147,-1
17,22147,8
46,22147,9
99,22147,4
106,22147,7
123,22147,6
145,22147,-1
155,22147,7
177,22147,8
198,22147,-1
210,22147,10
217,22147,9
226,22147,9
228,22147,8
233,22147,10
235,22147,-1
250,22147,8
271,22147,8
285,22147,-1
298,22147,6
303,22147,10
320,22147,7
321,22147,8
341,22147,8
342,22147,-1
348,22147,7
367,22147,8
372,22147,-1
373,22147,8
395,22147,9
405,22147,7
407,22147,-1
431,22147,-1
433,22147,8
438,22147,8
443,22147,-1
446,22147,8
462,22147,7
477,22147,-1
478,22147,10
492,22147,8
1,22199,-1
3,22199,8
5,22199,4
17,22199,6
18,22199,-1
30,22199,8
34,22199,-1
37,22199,9
38,22199,5
39,22199,-1
41,22199,9
43,22199,9
46,22199,9
54,22199,-1
62,22199,8
71,22199,-1
80,22199,10
106,22199,6
118,22199,8
120,22199,-1
123,22199,7
139,22199,4
145,22199,-1
158,22199,9
159,22199,7
163,22199,7
164,22199,7
166,22199,9
177,22199,9
183,22199,7
189,22199,7
198,22199,-1
210,22199,9
215,22199,10
217,22199,7
226,22199,10
228,22199,9
235,22199,8
241,22199,8
242,22199,7
244,22199,8
245,22199,9
248,22199,6
250,22199,7
252,22199,7
253,22199,8
261,22199,9
271,22199,8
280,22199,7
281,22199,-1
282,22199,10
285,22199,-1
288,22199,9
294,22199,9
296,22199,-1
303,22199,10
315,22199,10
317,22199,8
320,22199,7
321,22199,10
325,22199,8
341,22199,7
342,22199,-1
345,22199,8
348,22199,9
368,22199,-1
371,22199,8
372,22199,-1
373,22199,6
375,22199,10
379,22199,10
392,22199,3
395,22199,7
400,22199,5
405,22199,8
406,22199,-1
407,22199,-1
423,22199,10
427,22199,9
431,22199,-1
433,22199,7
435,22199,8
441,22199,9
443,22199,-1
444,22199,8
446,22199,9
459,22199,9
462,22199,-1
469,22199,9
478,22199,7
492,22199,8
495,22199,5
497,22199,9
503,22199,8
507,22199,8
514,22199,10
516,22199,6
525,22199,10
1,22319,-1
3,22319,6
5,22319,2
13,22319,-1
17,22319,7
18,22319,10
21,22319,6
30,22319,10
34,22319,-1
35,22319,-1
38,22319,6
39,22319,-1
41,22319,10
44,22319,6
46,22319,10
54,22319,-1
60,22319,9
62,22319,8
77,22319,8
79,22319,8
90,22319,10
106,22319,6
109,22319,10
110,22319,10
120,22319,-1
123,22319,8
129,22319,9
133,22319,-1
139,22319,4
145,22319,-1
147,22319,10
148,22319,7
164,22319,9
166,22319,8
169,22319,9
171,22319,9
173,22319,10
177,22319,9
183,22319,7
191,22319,9
198,22319,-1
211,22319,9
215,22319,10
219,22319,9
225,22319,9
226,22319,10
228,22319,8
235,22319,7
242,22319,9
244,22319,10
245,22319,6
248,22319,9
250,22319,8
253,22319,9
261,22319,9
270,22319,7
271,22319,8
273,22319,5
276,22319,10
278,22319,-1
280,22319,7
281,22319,-1
282,22319,10
288,22319,10
290,22319,-1
298,22319,7
308,22319,10
310,22319,-1
312,22319,10
315,22319,9
317,22319,9
320,22319,7
321,22319,10
322,22319,8
325,22319,9
326,22319,9
330,22319,9
335,22319,8
337,22319,10
338,22319,-1
341,22319,7
342,22319,-1
345,22319,8
346,22319,8
348,22319,9
350,22319,8
352,22319,7
363,22319,8
364,22319,8
366,22319,-1
368,22319,-1
370,22319,8
372,22319,-1
373,22319,7
375,22319,-1
376,22319,9
379,22319,7
381,22319,-1
384,22319,7
385,22319,10
390,22319,8
392,22319,5
395,22319,9
400,22319,7
401,22319,9
406,22319,8
407,22319,-1
418,22319,10
419,22319,10
426,22319,-1
427,22319,9
428,22319,7
430,22319,10
431,22319,8
433,22319,7
435,22319,8
438,22319,7
441,22319,9
443,22319,9
444,22319,7
446,22319,7
453,22319,9
456,22319,9
459,22319,9
462,22319,8
469,22319,9
475,22319,7
478,22319,9
485,22319,7
492,22319,6
494,22319,7
497,22319,10
501,22319,10
503,22319,8
504,22319,-1
507,22319,-1
516,22319,6
525,22319,8
526,22319,8
1,22535,-1
5,22535,7
17,22535,8
21,22535,8
34,22535,-1
35,22535,-1
38,22535,9
39,22535,-1
41,22535,9
46,22535,8
54,22535,-1
62,22535,9
77,22535,7
94,22535,9
99,22535,6
120,22535,8
123,22535,9
139,22535,9
141,22535,9
145,22535,-1
152,22535,7
171,22535,10
173,22535,9
183,22535,9
189,22535,10
198,22535,-1
211,22535,7
225,22535,8
226,22535,10
228,22535,8
240,22535,-1
244,22535,9
245,22535,10
248,22535,8
250,22535,10
261,22535,8
270,22535,-1
271,22535,10
274,22535,-1
278,22535,-1
280,22535,8
281,22535,-1
285,22535,-1
288,22535,8
312,22535,9
317,22535,7
320,22535,10
322,22535,10
336,22535,7
341,22535,8
342,22535,-1
345,22535,9
350,22535,9
363,22535,9
371,22535,9
372,22535,-1
379,22535,8
381,22535,-1
384,22535,9
385,22535,10
392,22535,9
395,22535,10
398,22535,-1
400,22535,8
401,22535,9
405,22535,9
407,22535,-1
418,22535,8
419,22535,10
427,22535,9
431,22535,8
433,22535,9
435,22535,9
441,22535,8
443,22535,10
444,22535,9
446,22535,9
449,22535,8
454,22535,-1
459,22535,9
462,22535,10
463,22535,9
497,22535,7
501,22535,9
503,22535,-1
507,22535,7
508,22535,10
525,22535,8
1,22547,-1
3,22547,6
7,22547,6
26,22547,-1
43,22547,8
54,22547,-1
139,22547,3
198,22547,-1
242,22547,6
271,22547,4
282,22547,9
301,22547,6
310,22547,-1
321,22547,7
341,22547,3
342,22547,-1
372,22547,-1
373,22547,8
375,22547,-1
395,22547,6
407,22547,-1
410,22547,8
418,22547,6
419,22547,8
426,22547,-1
438,22547,6
443,22547,-1
446,22547,2
469,22547,6
497,22547,8
1,22663,-1
7,22663,7
54,22663,-1
145,22663,-1
166,22663,5
198,22663,-1
210,22663,8
226,22663,8
233,22663,10
270,22663,-1
271,22663,6
282,22663,9
294,22663,8
303,22663,10
321,22663,8
338,22663,-1
342,22663,-1
367,22663,5
372,22663,-1
375,22663,-1
392,22663,4
431,22663,-1
446,22663,7
462,22663,8
492,22663,7
525,22663,6
1,22877,-1
43,22877,7
54,22877,-1
80,22877,9
93,22877,7
163,22877,6
166,22877,5
177,22877,7
198,22877,-1
210,22877,8
226,22877,9
235,22877,7
245,22877,6
250,22877,7
260,22877,9
271,22877,9
282,22877,9
285,22877,-1
301,22877,7
303,22877,10
310,22877,-1
321,22877,8
338,22877,-1
342,22877,-1
358,22877,7
372,22877,-1
379,22877,7
381,22877,-1
431,22877,-1
435,22877,-1
438,22877,5
443,22877,-1
446,22877,8
462,22877,8
478,22877,8
492,22877,6
504,22877,-1
525,22877,6
1,23233,-1
5,23233,1
7,23233,7
38,23233,3
43,23233,7
54,23233,-1
120,23233,-1
166,23233,6
198,23233,-1
210,23233,8
226,23233,9
235,23233,5
261,23233,8
270,23233,-1
271,23233,7
282,23233,9
300,23233,8
310,23233,-1
317,23233,7
321,23233,8
342,23233,6
345,23233,7
358,23233,8
367,23233,7
372,23233,-1
379,23233,8
381,23233,-1
392,23233,1
405,23233,8
407,23233,-1
418,23233,10
435,23233,8
443,23233,-1
446,23233,7
462,23233,6
492,23233,4
1,23321,-1
3,23321,6
7,23321,7
17,23321,4
38,23321,10
41,23321,9
54,23321,-1
120,23321,9
145,23321,-1
183,23321,6
198,23321,-1
226,23321,7
228,23321,9
244,23321,9
248,23321,7
256,23321,9
261,23321,8
270,23321,-1
273,23321,6
274,23321,-1
280,23321,7
282,23321,9
288,23321,7
301,23321,7
303,23321,10
308,23321,9
317,23321,7
320,23321,8
322,23321,9
325,23321,8
341,23321,6
342,23321,-1
357,23321,7
363,23321,7
367,23321,8
371,23321,6
372,23321,-1
373,23321,10
375,23321,8
381,23321,-1
392,23321,6
395,23321,7
407,23321,-1
418,23321,10
427,23321,8
431,23321,7
441,23321,9
446,23321,8
459,23321,-1
462,23321,8
478,23321,8
492,23321,8
514,23321,10
1,23847,-1
5,23847,4
17,23847,7
34,23847,-1
39,23847,-1
155,23847,10
177,23847,8
183,23847,8
191,23847,9
198,23847,-1
210,23847,10
226,23847,8
233,23847,10
244,23847,8
245,23847,6
250,23847,9
271,23847,10
280,23847,8
282,23847,9
285,23847,-1
294,23847,9
300,23847,10
320,23847,9
321,23847,9
322,23847,10
342,23847,-1
345,23847,9
348,23847,-1
350,23847,8
372,23847,-1
375,23847,-1
379,23847,9
392,23847,5
395,23847,9
400,23847,8
407,23847,-1
431,23847,-1
433,23847,8
435,23847,10
443,23847,-1
446,23847,9
462,23847,6
478,23847,7
488,23847,7
492,23847,9
506,23847,-1
524,23847,-1
525,23847,7
1,24133,-1
7,24133,6
43,24133,9
54,24133,-1
184,24133,8
210,24133,8
226,24133,8
233,24133,10
282,24133,-1
310,24133,-1
321,24133,8
338,24133,-1
342,24133,-1
372,24133,-1
375,24133,-1
379,24133,8
392,24133,5
444,24133,6
446,24133,6
478,24133,9
492,24133,6
503,24133,8
506,24133,-1
1,24455,-1
38,24455,4
43,24455,8
62,24455,8
159,24455,8
166,24455,7
177,24455,4
198,24455,-1
210,24455,9
226,24455,9
261,24455,8
271,24455,8
282,24455,-1
288,24455,9
294,24455,8
321,24455,8
338,24455,-1
342,24455,-1
352,24455,7
367,24455,5
372,24455,-1
375,24455,-1
379,24455,8
381,24455,-1
392,24455,5
395,24455,5
407,24455,-1
431,24455,8
433,24455,7
435,24455,8
443,24455,-1
446,24455,7
462,24455,7
478,24455,7
492,24455,7
497,24455,8
503,24455,7
1,24873,-1
5,24873,1
7,24873,5
43,24873,7
198,24873,-1
226,24873,8
233,24873,10
235,24873,5
303,24873,10
317,24873,6
321,24873,7
338,24873,-1
342,24873,-1
358,24873,8
392,24873,3
431,24873,-1
446,24873,5
1,25099,-1
43,25099,8
226,25099,9
245,25099,8
250,25099,7
256,25099,9
282,25099,-1
321,25099,8
342,25099,-1
372,25099,-1
405,25099,7
435,25099,8
444,25099,5
462,25099,5
492,25099,6
1,25157,-1
5,25157,1
7,25157,7
38,25157,1
41,25157,10
54,25157,-1
62,25157,7
104,25157,9
145,25157,-1
155,25157,7
177,25157,7
189,25157,6
198,25157,-1
210,25157,9
226,25157,9
233,25157,10
244,25157,7
245,25157,8
271,25157,3
281,25157,-1
282,25157,10
288,25157,8
294,25157,7
303,25157,10
310,25157,-1
315,25157,6
321,25157,9
325,25157,8
372,25157,-1
379,25157,8
381,25157,-1
392,25157,4
395,25157,7
405,25157,6
407,25157,-1
431,25157,9
435,25157,-1
438,25157,5
443,25157,-1
444,25157,7
446,25157,8
462,25157,6
477,25157,-1
478,25157,7
492,25157,8
507,25157,6
525,25157,7
1,25159,-1
5,25159,2
7,25159,8
38,25159,6
43,25159,6
54,25159,-1
104,25159,8
145,25159,-1
148,25159,6
177,25159,5
183,25159,7
198,25159,-1
210,25159,9
217,25159,7
226,25159,8
233,25159,10
235,25159,8
244,25159,8
256,25159,7
271,25159,10
280,25159,6
282,25159,10
321,25159,9
341,25159,7
342,25159,-1
350,25159,8
367,25159,8
372,25159,-1
392,25159,5
395,25159,8
431,25159,-1
435,25159,-1
438,25159,6
462,25159,7
478,25159,9
492,25159,8
507,25159,7
524,25159,-1
525,25159,7
1,25283,-1
7,25283,8
43,25283,8
166,25283,7
210,25283,6
226,25283,8
282,25283,9
288,25283,7
321,25283,7
325,25283,5
342,25283,-1
367,25283,5
372,25283,-1
375,25283,-1
392,25283,2
398,25283,-1
446,25283,6
462,25283,7
492,25283,4
525,25283,4
1,25397,-1
5,25397,2
7,25397,8
43,25397,7
155,25397,7
198,25397,-1
210,25397,8
226,25397,8
245,25397,7
250,25397,7
270,25397,-1
271,25397,5
288,25397,7
303,25397,9
321,25397,7
325,25397,8
342,25397,-1
358,25397,7
372,25397,-1
375,25397,-1
381,25397,-1
392,25397,1
395,25397,4
407,25397,-1
431,25397,-1
435,25397,-1
444,25397,7
446,25397,7
478,25397,8
492,25397,4
503,25397,7
1,26243,-1
3,26243,6
17,26243,6
30,26243,-1
38,26243,5
43,26243,8
44,26243,5
46,26243,9
62,26243,7
71,26243,-1
109,26243,9
120,26243,8
123,26243,7
139,26243,5
145,26243,-1
147,26243,10
155,26243,7
159,26243,8
164,26243,8
166,26243,9
177,26243,7
198,26243,-1
201,26243,-1
210,26243,9
217,26243,8
226,26243,9
228,26243,8
244,26243,7
256,26243,8
271,26243,9
280,26243,7
281,26243,-1
282,26243,9
320,26243,8
321,26243,9
330,26243,8
342,26243,-1
345,26243,8
348,26243,-1
367,26243,7
372,26243,-1
375,26243,9
385,26243,10
392,26243,3
395,26243,7
400,26243,8
405,26243,8
407,26243,-1
418,26243,6
427,26243,8
431,26243,-1
433,26243,7
435,26243,8
446,26243,7
462,26243,9
478,26243,9
481,26243,7
485,26243,7
492,26243,8
503,26243,8
525,26243,9
1,27775,-1
7,27775,8
17,27775,6
39,27775,-1
54,27775,-1
77,27775,9
141,27775,-1
144,27775,8
198,27775,-1
210,27775,8
217,27775,7
226,27775,9
228,27775,8
245,27775,7
250,27775,8
271,27775,9
285,27775,-1
288,27775,9
321,27775,8
341,27775,6
342,27775,-1
348,27775,-1
372,27775,-1
407,27775,-1
418,27775,9
435,27775,9
446,27775,4
497,27775,9
503,27775,7
504,27775,-1
508,27775,10
1,27899,-1
3,27899,8
5,27899,2
13,27899,-1
17,27899,4
18,27899,7
30,27899,9
34,27899,-1
35,27899,-1
38,27899,8
39,27899,-1
46,27899,9
54,27899,-1
62,27899,9
79,27899,8
90,27899,10
109,27899,10
110,27899,10
123,27899,3
139,27899,3
164,27899,8
166,27899,8
171,27899,10
173,27899,9
177,27899,8
191,27899,9
198,27899,-1
211,27899,7
225,27899,-1
226,27899,10
228,27899,7
244,27899,9
245,27899,8
250,27899,8
253,27899,8
261,27899,9
271,27899,7
280,27899,7
282,27899,10
288,27899,10
290,27899,-1
298,27899,8
310,27899,-1
312,27899,8
317,27899,9
321,27899,8
325,27899,10
338,27899,-1
342,27899,-1
345,27899,8
348,27899,-1
363,27899,7
364,27899,7
366,27899,-1
370,27899,3
372,27899,-1
375,27899,-1
376,27899,9
379,27899,6
381,27899,-1
384,27899,8
385,27899,10
392,27899,6
395,27899,8
400,27899,8
407,27899,-1
418,27899,6
419,27899,9
427,27899,8
430,27899,10
431,27899,8
433,27899,7
435,27899,7
443,27899,-1
444,27899,7
446,27899,7
456,27899,7
459,27899,-1
462,27899,8
469,27899,7
478,27899,8
485,27899,8
492,27899,9
494,27899,5
497,27899,9
503,27899,8
504,27899,-1
525,27899,9
526,27899,7
1,28121,-1
3,28121,9
5,28121,6
7,28121,7
39,28121,-1
43,28121,9
46,28121,9
54,28121,-1
120,28121,8
141,28121,-1
145,28121,-1
155,28121,6
163,28121,8
166,28121,8
177,28121,5
183,28121,6
184,28121,9
189,28121,8
198,28121,-1
210,28121,9
226,28121,9
228,28121,9
233,28121,10
245,28121,8
252,28121,7
256,28121,10
260,28121,9
271,28121,7
273,28121,7
280,28121,7
281,28121,-1
282,28121,9
285,28121,-1
301,28121,7
308,28121,10
310,28121,-1
314,28121,9
320,28121,9
321,28121,9
322,28121,9
341,28121,6
342,28121,-1
363,28121,7
367,28121,8
371,28121,8
372,28121,-1
375,28121,10
379,28121,8
381,28121,-1
392,28121,6
395,28121,7
405,28121,6
407,28121,-1
418,28121,10
427,28121,-1
428,28121,9
431,28121,-1
435,28121,9
443,28121,-1
444,28121,9
446,28121,8
477,28121,-1
478,28121,9
488,28121,6
492,28121,9
495,28121,7
497,28121,8
503,28121,8
508,28121,10
525,28121,7
1,28677,-1
5,28677,5
17,28677,7
43,28677,8
46,28677,8
54,28677,-1
62,28677,8
77,28677,10
155,28677,9
163,28677,8
210,28677,9
226,28677,8
233,28677,10
245,28677,10
250,28677,8
252,28677,7
261,28677,8
271,28677,9
282,28677,9
300,28677,10
314,28677,9
321,28677,9
342,28677,-1
350,28677,8
392,28677,7
395,28677,8
398,28677,-1
407,28677,-1
428,28677,8
431,28677,-1
435,28677,9
446,28677,9
462,28677,8
475,28677,7
485,28677,6
492,28677,9
507,28677,7
508,28677,10
1,29093,-1
43,29093,9
198,29093,-1
226,29093,10
233,29093,10
244,29093,9
250,29093,8
271,29093,10
282,29093,10
303,29093,9
321,29093,8
342,29093,-1
392,29093,7
407,29093,-1
435,29093,-1
444,29093,10
446,29093,6
462,29093,8
492,29093,7
1,29095,-1
43,29095,9
198,29095,-1
210,29095,9
226,29095,10
233,29095,10
244,29095,7
250,29095,9
271,29095,10
282,29095,9
303,29095,8
321,29095,8
325,29095,9
392,29095,6
407,29095,-1
431,29095,-1
433,29095,10
446,29095,8
462,29095,8
477,29095,-1
492,29095,6
1,30015,-1
17,30015,8
39,30015,-1
46,30015,8
77,30015,9
198,30015,-1
244,30015,9
245,30015,9
253,30015,8
261,30015,9
271,30015,10
290,30015,-1
309,30015,10
321,30015,8
322,30015,10
342,30015,-1
350,30015,8
392,30015,7
407,30015,-1
446,30015,9
475,30015,8
477,30015,-1
494,30015,8
1,30296,-1
7,30296,8
43,30296,8
46,30296,8
163,30296,8
166,30296,8
177,30296,9
210,30296,9
226,30296,9
228,30296,7
244,30296,8
245,30296,7
282,30296,9
288,30296,8
321,30296,8
322,30296,10
338,30296,-1
342,30296,-1
348,30296,-1
372,30296,-1
375,30296,-1
381,30296,-1
392,30296,4
398,30296,-1
407,30296,-1
418,30296,7
431,30296,7
435,30296,9
444,30296,7
446,30296,7
462,30296,6
475,30296,8
492,30296,7
495,30296,9
497,30296,2
506,30296,-1
1,30544,-1
7,30544,8
43,30544,8
46,30544,8
166,30544,8
184,30544,9
198,30544,-1
210,30544,7
226,30544,8
228,30544,7
233,30544,10
244,30544,9
248,30544,7
261,30544,-1
271,30544,9
282,30544,9
288,30544,6
308,30544,8
321,30544,8
325,30544,7
338,30544,-1
342,30544,-1
367,30544,8
372,30544,-1
375,30544,-1
379,30544,8
392,30544,4
431,30544,6
435,30544,-1
444,30544,6
446,30544,7
462,30544,6
475,30544,8
492,30544,9
1,31338,-1
7,31338,6
43,31338,7
166,31338,6
198,31338,-1
210,31338,9
226,31338,9
245,31338,6
271,31338,5
288,31338,6
321,31338,7
342,31338,-1
367,31338,7
372,31338,-1
392,31338,2
398,31338,-1
418,31338,7
446,31338,5
492,31338,5
1,31845,-1
7,31845,5
43,31845,6
226,31845,8
372,31845,-1
2,12189,-1
5,12189,5
17,12189,8
25,12189,8
35,12189,-1
46,12189,9
54,12189,-1
62,12189,8
73,12189,8
79,12189,10
84,12189,9
93,12189,10
95,12189,9
98,12189,10
103,12189,8
106,12189,8
129,12189,9
139,12189,7
141,12189,9
148,12189,7
152,12189,6
155,12189,10
157,12189,-1
160,12189,9
172,12189,-1
183,12189,7
186,12189,7
191,12189,8
198,12189,10
210,12189,8
216,12189,9
228,12189,8
232,12189,-1
233,12189,10
235,12189,8
244,12189,10
250,12189,9
253,12189,5
256,12189,8
259,12189,-1
261,12189,5
266,12189,-1
271,12189,7
273,12189,6
282,12189,10
293,12189,8
294,12189,9
295,12189,9
301,12189,9
317,12189,9
320,12189,9
337,12189,-1
338,12189,-1
348,12189,7
350,12189,7
354,12189,8
361,12189,8
372,12189,-1
373,12189,8
384,12189,8
395,12189,9
397,12189,9
401,12189,8
407,12189,-1
415,12189,8
420,12189,10
427,12189,8
428,12189,10
435,12189,9
438,12189,10
446,12189,8
452,12189,-1
455,12189,6
461,12189,7
467,12189,-1
475,12189,7
477,12189,-1
478,12189,10
482,12189,8
492,12189,7
494,12189,9
500,12189,9
507,12189,7
519,12189,9
525,12189,7
2,16417,-1
5,16417,3
17,16417,5
31,16417,8
37,16417,6
95,16417,10
106,16417,5
115,16417,9
172,16417,-1
221,16417,-1
244,16417,8
245,16417,7
249,16417,8
253,16417,7
271,16417,10
294,16417,8
329,16417,8
342,16417,-1
348,16417,-1
395,16417,6
438,16417,8
443,16417,-1
452,16417,-1
454,16417,-1
455,16417,6
477,16417,-1
478,16417,10
505,16417,7
3,154,6
46,154,7
50,154,6
58,154,8
90,154,-1
112,154,9
123,154,7
133,154,-1
134,154,10
165,154,5
187,154,6
201,154,8
213,154,10
236,154,6
239,154,9
242,154,7
248,154,8
256,154,9
263,154,7
266,154,7
290,154,9
293,154,7
294,154,8
296,154,8
298,154,8
312,154,6
325,154,10
329,154,9
332,154,7
343,154,7
349,154,9
352,154,8
369,154,9
375,154,-1
387,154,9
398,154,-1
400,154,8
405,154,7
407,154,-1
418,154,8
425,154,7
427,154,8
447,154,9
475,154,8
477,154,-1
478,154,7
481,154,7
497,154,6
501,154,10
511,154,3
529,154,9
3,170,9
5,170,6
7,170,9
34,170,-1
43,170,8
50,170,8
54,170,-1
148,170,9
171,170,9
202,170,8
231,170,9
235,170,8
294,170,8
296,170,10
303,170,9
345,170,9
392,170,8
403,170,9
463,170,10
485,170,9
529,170,10
3,199,10
5,199,8
11,199,10
13,199,-1
17,199,8
18,199,9
19,199,9
21,199,10
29,199,10
30,199,9
37,199,10
44,199,10
46,199,10
47,199,10
51,199,10
54,199,-1
72,199,7
73,199,9
77,199,10
79,199,10
80,199,10
84,199,10
94,199,10
95,199,10
99,199,9
102,199,9
106,199,9
128,199,10
129,199,9
132,199,10
133,199,-1
134,199,10
139,199,8
142,199,9
147,199,10
152,199,10
155,199,8
158,199,9
159,199,8
160,199,10
164,199,10
165,199,9
170,199,10
172,199,-1
173,199,7
175,199,8
179,199,10
183,199,9
185,199,10
186,199,10
191,199,8
196,199,10
198,199,-1
200,199,10
201,199,10
209,199,7
211,199,9
214,199,9
216,199,10
219,199,10
224,199,9
227,199,9
231,199,10
234,199,7
239,199,10
240,199,-1
248,199,9
249,199,-1
255,199,10
256,199,9
266,199,8
267,199,-1
272,199,10
274,199,-1
281,199,-1
284,199,8
285,199,-1
288,199,7
290,199,10
291,199,10
293,199,10
294,199,9
298,199,9
310,199,-1
311,199,10
317,199,10
323,199,9
336,199,-1
339,199,-1
341,199,8
344,199,9
348,199,8
354,199,9
361,199,8
363,199,8
365,199,10
366,199,-1
369,199,8
370,199,10
372,199,-1
381,199,-1
382,199,8
385,199,10
387,199,10
392,199,8
395,199,4
412,199,10
420,199,8
428,199,10
430,199,10
436,199,10
437,199,-1
439,199,8
441,199,9
445,199,9
447,199,10
451,199,10
452,199,-1
453,199,10
454,199,-1
455,199,8
459,199,9
463,199,10
469,199,9
470,199,-1
476,199,-1
478,199,10
481,199,10
485,199,10
490,199,10
497,199,10
500,199,9
501,199,9
502,199,9
510,199,9
511,199,10
516,199,10
526,199,9
529,199,10
3,225,9
5,225,1
7,225,7
12,225,6
21,225,6
29,225,4
34,225,9
39,225,7
50,225,8
53,225,3
88,225,9
89,225,-1
99,225,3
127,225,7
145,225,-1
148,225,7
158,225,7
163,225,5
190,225,7
191,225,7
198,225,-1
208,225,4
210,225,8
226,225,6
234,225,5
236,225,9
241,225,6
242,225,7
252,225,7
270,225,-1
271,225,5
281,225,4
293,225,8
294,225,7
317,225,5
332,225,4
345,225,-1
353,225,6
365,225,8
371,225,7
375,225,8
376,225,7
379,225,-1
381,225,-1
389,225,10
390,225,6
398,225,-1
406,225,7
407,225,-1
416,225,8
427,225,6
434,225,7
435,225,8
439,225,6
443,225,-1
446,225,10
460,225,8
461,225,5
465,225,-1
473,225,5
478,225,9
486,225,7
497,225,1
503,225,7
520,225,7
524,225,-1
3,341,6
123,341,6
247,341,8
3,430,7
11,430,6
17,430,6
44,430,6
45,430,7
54,430,-1
66,430,-1
80,430,8
84,430,9
88,430,10
89,430,-1
95,430,9
99,430,5
111,430,8
122,430,8
140,430,8
152,430,8
158,430,9
159,430,8
165,430,8
170,430,10
177,430,8
179,430,-1
190,430,7
198,430,-1
219,430,9
235,430,7
248,430,9
266,430,9
274,430,-1
284,430,7
296,430,-1
324,430,8
336,430,6
339,430,-1
352,430,7
375,430,-1
384,430,8
392,430,3
419,430,8
420,430,6
423,430,8
427,430,8
439,430,7
440,430,8
446,430,7
455,430,7
478,430,9
496,430,9
497,430,8
501,430,7
508,430,10
514,430,9
3,527,7
5,527,6
13,527,-1
23,527,10
29,527,8
32,527,-1
50,527,6
66,527,-1
75,527,9
80,527,9
85,527,10
88,527,10
89,527,-1
99,527,5
128,527,8
156,527,7
158,527,5
160,527,8
177,527,8
179,527,-1
201,527,-1
210,527,10
213,527,10
217,527,7
234,527,5
235,527,8
236,527,7
245,527,9
252,527,9
257,527,5
266,527,9
270,527,-1
271,527,5
275,527,7
281,527,-1
285,527,-1
288,527,9
293,527,8
312,527,6
349,527,9
353,527,-1
373,527,6
375,527,-1
376,527,10
392,527,7
404,527,7
407,527,-1
415,527,9
416,527,-1
417,527,10
418,527,10
420,527,8
434,527,8
455,527,7
461,527,6
477,527,-1
479,527,7
486,527,6
489,527,8
493,527,-1
495,527,3
496,527,9
497,527,10
503,527,-1
506,527,-1
524,527,-1
529,527,7
3,552,7
5,552,7
7,552,9
13,552,-1
21,552,8
23,552,10
29,552,10
46,552,6
50,552,8
75,552,9
80,552,8
89,552,-1
99,552,5
132,552,9
139,552,8
145,552,-1
146,552,8
148,552,10
158,552,9
170,552,6
177,552,6
179,552,-1
187,552,6
198,552,-1
201,552,10
210,552,10
242,552,5
247,552,8
252,552,8
253,552,9
263,552,7
269,552,7
270,552,-1
271,552,7
285,552,-1
290,552,-1
294,552,7
296,552,9
310,552,-1
324,552,8
375,552,-1
382,552,5
385,552,8
387,552,10
392,552,8
396,552,-1
435,552,8
460,552,7
478,552,9
479,552,5
493,552,-1
494,552,7
496,552,8
497,552,8
503,552,-1
3,813,10
5,813,5
7,813,9
12,813,9
21,813,8
23,813,10
29,813,7
34,813,10
39,813,10
41,813,6
50,813,9
53,813,4
54,813,-1
55,813,8
56,813,10
80,813,10
88,813,10
89,813,-1
97,813,9
99,813,6
108,813,7
126,813,9
127,813,9
145,813,-1
148,813,10
163,813,8
164,813,7
166,813,7
173,813,7
187,813,8
190,813,8
191,813,9
198,813,-1
200,813,10
202,813,9
208,813,8
210,813,10
211,813,7
226,813,8
234,813,7
236,813,10
